step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
735,2023-07-03 08:56:05.490275674,1,193.77,24.0,-0.3104501820430078,0.25398218204301576,0.03999999999999204,0.016468
736,2023-07-03 08:56:09.195364308,1,193.77,36.0,-0.31042848204300777,0.25398218204301576,0.03999999999999204,0.0164463
737,2023-07-03 08:56:12.689378940,2,193.79,17.0,-0.07238830464464477,0.03591850464463453,0.020000000000010232,0.0164698
738,2023-07-03 08:56:22.856688513,1,193.78,38.0,-0.061835818204311804,0.025398218204301576,0.020000000000010232,0.0164376
739,2023-07-03 08:56:50.581338347,1,193.78,33.0,-0.04202191820430158,0.025398218204301576,0.0,0.0166237
740,2023-07-03 08:56:50.581338347,1,193.8,26.0,-0.06742013640860316,0.05079643640860315,0.0,0.0166237
741,2023-07-03 08:56:50.892676409,1,193.8,39.0,-0.23119208151059856,0.20476698151060765,0.009999999999990905,0.0164251
742,2023-07-03 08:57:06.025246741,1,193.77,23.0,-0.2133243545015167,0.16654725450151556,0.030000000000001137,0.0167771
743,2023-07-03 08:57:06.025246741,1,193.77,17.0,-0.12709331803554585,0.08031621803554471,0.030000000000001137,0.0167771
744,2023-07-03 08:57:06.025246741,1,193.77,24.0,-0.07217531820430272,0.025398218204301576,0.030000000000001137,0.0167771
745,2023-07-03 08:57:06.025246741,1,193.77,36.0,-0.280937101870585,0.2341600018705839,0.030000000000001137,0.0167771
746,2023-07-03 08:57:08.555074132,1,193.76,8.0,-0.23059901147433015,0.17412141147430968,0.040000000000020464,0.0164776
747,2023-07-03 08:57:31.678662411,1,193.76,40.0,-0.08238880464463566,0.03591850464463453,0.030000000000001137,0.0164703
748,2023-07-03 08:57:33.138640330,1,193.76,27.0,-0.0718337182043027,0.025398218204301576,0.030000000000001137,0.0164355
749,2023-07-03 08:57:39.253074375,1,193.76,34.0,-0.22643282322317376,0.17959252322317262,0.030000000000001137,0.0168403
750,2023-07-03 08:57:39.253074375,1,193.76,32.0,-0.16042458482438307,0.11358428482438193,0.030000000000001137,0.0168403
751,2023-07-03 08:57:39.253074375,1,193.76,22.0,-0.07223851820430272,0.025398218204301576,0.030000000000001137,0.0168403
752,2023-07-03 08:57:39.253074375,1,193.74,26.0,-0.14715651803552765,0.08031621803554471,0.04999999999998295,0.0168403
753,2023-07-03 08:57:39.253074375,1,193.73,32.0,-0.14910490928927134,0.07183700928926906,0.060000000000002274,0.0172679
754,2023-07-03 08:57:39.253074375,1,193.73,34.0,-0.14446526911273772,0.06719736911273545,0.060000000000002274,0.0172679
755,2023-07-03 08:57:39.253074375,1,193.73,38.0,-0.10266611820430385,0.025398218204301576,0.060000000000002274,0.0172679
756,2023-07-03 08:57:39.253074375,1,193.73,20.0,-0.10266611820430385,0.025398218204301576,0.060000000000002274,0.0172679
757,2023-07-03 08:57:39.253074375,2,193.72,14.0,-0.20365715743821053,0.11638925743821735,0.06999999999999318,0.0172679
758,2023-07-03 08:57:39.407638669,1,193.72,14.0,-0.2819543157634033,0.19508741576341013,0.06999999999999318,0.0168669
759,2023-07-03 08:57:39.407638669,1,193.72,31.0,-0.1671831180355379,0.08031621803554471,0.06999999999999318,0.0168669
760,2023-07-03 08:57:39.407638669,2,193.72,35.0,-0.14365904241218413,0.056792142412190966,0.06999999999999318,0.0168669
761,2023-07-03 08:57:39.407638669,1,193.72,22.0,-0.12278540464462771,0.03591850464463453,0.06999999999999318,0.0168669
762,2023-07-03 08:57:39.407638669,1,193.71,10.0,-0.22129224995279548,0.12442534995281139,0.07999999999998408,0.0168669
763,2023-07-03 08:57:39.759121161,1,193.71,20.0,-0.33159328283308315,0.2651651828331002,0.04999999999998295,0.0164281
764,2023-07-03 08:57:40.227359988,2,193.71,29.0,-0.3316016828330831,0.2651651828331002,0.04999999999998295,0.0164365
765,2023-07-03 08:58:13.912181329,1,193.76,31.0,-0.041976818204301575,0.025398218204301576,0.0,0.0165786
766,2023-07-03 08:58:13.912181329,2,193.76,28.0,-0.07737503640862248,0.05079643640860315,0.010000000000019327,0.0165786
767,2023-07-03 08:58:26.533925586,1,193.71,35.0,-0.46297649655065065,0.3860194965506484,0.060000000000002274,0.016957
768,2023-07-03 08:58:26.533925586,1,193.71,16.0,-0.10235521820430385,0.025398218204301576,0.060000000000002274,0.016957
769,2023-07-03 08:58:26.533925586,1,193.71,17.0,-0.10235521820430385,0.025398218204301576,0.060000000000002274,0.016957
770,2023-07-03 08:58:26.533925586,1,193.71,25.0,-0.10235521820430385,0.025398218204301576,0.060000000000002274,0.016957
771,2023-07-03 08:58:26.533925586,1,193.71,22.0,-0.2565495232231749,0.17959252322317262,0.060000000000002274,0.016957
772,2023-07-03 08:58:26.534123363,1,193.71,14.0,-0.23492333419672548,0.21848373419672548,0.0,0.0164396
773,2023-07-03 08:58:26.534634492,1,193.71,34.0,-0.08825640928926906,0.07183700928926906,0.0,0.0164194
774,2023-07-03 08:58:26.534698004,1,193.71,9.0,-0.2196052456344126,0.2031857456344126,0.0,0.0164195
775,2023-07-03 08:58:30.848621721,1,193.71,15.0,-0.09264045461290472,0.07619465461290473,0.0,0.0164458
776,2023-07-03 08:58:43.553629148,1,193.71,34.0,-0.21483782549875285,0.19836642549875286,0.0,0.0164714
777,2023-07-03 08:58:51.613145813,1,193.71,15.0,-0.10188241820430385,0.025398218204301576,0.060000000000002274,0.0164842
778,2023-07-03 08:59:37.230803331,1,193.74,30.0,-0.19281695743821964,0.11638925743821735,0.060000000000002274,0.0164277
779,2023-07-03 09:00:09.058914631,1,193.74,11.0,-0.181399336358823,0.10471953635882071,0.060000000000002274,0.0166798
780,2023-07-03 09:00:09.058914631,1,193.74,8.0,-0.10207801820430384,0.025398218204301576,0.060000000000002274,0.0166798
781,2023-07-03 09:00:11.065197612,1,193.74,33.0,-0.04184091820430158,0.025398218204301576,0.0,0.0164427
782,2023-07-03 09:00:52.389048934,1,193.74,17.0,-0.3515383078406374,0.3350255078406374,0.0,0.0165128
783,2023-07-03 09:01:10.858122356,1,193.74,26.0,-0.07326694241219096,0.056792142412190966,0.0,0.0164748
784,2023-07-03 09:01:13.020704370,1,193.74,7.0,-0.05233330464463453,0.03591850464463453,0.0,0.0164148
785,2023-07-03 09:01:13.521128648,1,193.74,17.0,-0.06720513640860315,0.05079643640860315,0.0,0.0164087
786,2023-07-03 09:01:14.016822523,1,193.74,34.0,-0.11479027612860206,0.09836687612860205,0.0,0.0164234
787,2023-07-03 09:01:14.526553712,1,193.72,30.0,-0.061827618204311804,0.025398218204301576,0.020000000000010232,0.0164294
788,2023-07-03 09:01:22.096342613,1,193.74,35.0,-0.07325804241219097,0.056792142412190966,0.0,0.0164659
789,2023-07-03 09:02:01.048234239,1,193.74,32.0,-0.14593791023422126,0.12950601023422126,0.0,0.0164319
790,2023-07-03 09:02:23.460503621,1,193.73,8.0,-0.05232680464463453,0.03591850464463453,0.0,0.0164083
791,2023-07-03 09:02:29.053558848,2,193.73,36.0,-0.041828618204301574,0.025398218204301576,0.0,0.0164304
792,2023-07-03 09:02:44.500671387,2,193.7,23.0,-0.14487687612860317,0.09836687612860205,0.030000000000001137,0.01651
793,2023-07-03 09:02:51.806117053,1,193.71,18.0,-0.2707121018705657,0.2341600018705839,0.01999999999998181,0.0165521
794,2023-07-03 09:02:51.806117053,1,193.7,29.0,-0.4189630825313478,0.37241098253134663,0.030000000000001137,0.0165521
795,2023-07-03 09:03:47.869110630,1,193.7,15.0,-0.061876818204311804,0.025398218204301576,0.020000000000010232,0.0164786
796,2023-07-03 09:03:47.886680404,2,193.7,9.0,-0.2695166148764449,0.2327785148764347,0.020000000000010232,0.0167381
797,2023-07-03 09:03:47.886680404,1,193.7,13.0,-0.062136318204311806,0.025398218204301576,0.020000000000010232,0.0167381
798,2023-07-03 09:03:47.886680404,1,193.7,25.0,-0.07265660464464477,0.03591850464463453,0.020000000000010232,0.0167381
799,2023-07-03 09:03:47.886680404,1,193.7,18.0,-0.08753453640861339,0.05079643640860315,0.020000000000010232,0.0167381
800,2023-07-03 09:04:21.063455469,1,193.7,35.0,-0.0933253424122012,0.056792142412190966,0.020000000000010232,0.0165332
801,2023-07-03 09:04:42.667045614,1,193.71,28.0,-0.05183061820429248,0.025398218204301576,0.009999999999990905,0.0164324
802,2023-07-03 09:05:37.374851868,2,193.71,17.0,-0.4658315481032342,0.4391762481032433,0.009999999999990905,0.0166553
803,2023-07-03 09:05:37.374851868,1,193.71,8.0,-0.05205351820429248,0.025398218204301576,0.009999999999990905,0.0166553
804,2023-07-03 09:05:37.388016341,1,193.7,16.0,-0.06210401820431181,0.025398218204301576,0.020000000000010232,0.0167058
805,2023-07-03 09:05:37.388016341,1,193.7,12.0,-0.06210401820431181,0.025398218204301576,0.020000000000010232,0.0167058
806,2023-07-03 09:05:37.388016341,1,193.7,8.0,-0.06210401820431181,0.025398218204301576,0.020000000000010232,0.0167058
807,2023-07-03 09:05:37.388016341,1,193.7,24.0,-0.11702201803555495,0.08031621803554471,0.020000000000010232,0.0167058
808,2023-07-03 09:06:03.690550392,1,193.7,31.0,-0.18506002184876844,0.1586118218487491,0.010000000000019327,0.0164482
809,2023-07-03 09:06:13.970223859,1,193.71,29.0,-0.04187491820430157,0.025398218204301576,0.0,0.0164767
810,2023-07-03 09:06:32.549149016,2,193.72,34.0,-0.04183431820430157,0.025398218204301576,0.0,0.0164361
811,2023-07-03 09:06:48.411172919,1,193.72,24.0,-0.041899118204301575,0.025398218204301576,0.0,0.0165009
812,2023-07-03 09:06:51.047517886,1,193.72,8.0,-0.04204421820430158,0.025398218204301576,0.0,0.016646
813,2023-07-03 09:06:51.047517886,1,193.74,16.0,-0.14696221803552767,0.08031621803554471,0.04999999999998295,0.016646
814,2023-07-03 09:06:51.047517886,1,193.75,19.0,-0.21321113194905025,0.15656513194905822,0.03999999999999204,0.016646
815,2023-07-03 09:06:59.624736298,1,193.75,8.0,-0.1756249703093535,0.13911177030934327,0.020000000000010232,0.0165132
816,2023-07-03 09:07:03.076439963,1,193.75,14.0,-0.04186141820430157,0.025398218204301576,0.0,0.0164632
817,2023-07-03 09:07:05.228225627,2,193.72,9.0,-0.12708991803554587,0.08031621803554471,0.030000000000001137,0.0167737
818,2023-07-03 09:07:05.228225627,1,193.71,17.0,-0.3107558820430078,0.25398218204301576,0.03999999999999204,0.0167737
819,2023-07-03 09:07:05.228225627,1,193.71,25.0,-0.09269220464462657,0.03591850464463453,0.03999999999999204,0.0167737
820,2023-07-03 09:07:05.228225627,2,193.71,34.0,-0.23636622322316467,0.17959252322317262,0.03999999999999204,0.0167737
821,2023-07-03 09:08:08.473023462,1,193.71,8.0,-0.08209351820429361,0.025398218204301576,0.03999999999999204,0.0166953
822,2023-07-03 09:08:08.473023462,1,193.71,16.0,-0.09261380464462657,0.03591850464463453,0.03999999999999204,0.0166953
823,2023-07-03 09:08:08.473492163,1,193.7,31.0,-0.20830425751855314,0.18137955751853382,0.010000000000019327,0.0169247
824,2023-07-03 09:08:08.473492163,1,193.7,9.0,-0.0523229182043209,0.025398218204301576,0.010000000000019327,0.0169247
825,2023-07-03 09:08:08.473492163,1,193.7,20.0,-0.0523229182043209,0.025398218204301576,0.010000000000019327,0.0169247
826,2023-07-03 09:08:08.473492163,1,193.7,12.0,-0.06284320464465386,0.03591850464463453,0.010000000000019327,0.0169247
827,2023-07-03 09:08:08.473492163,1,193.7,25.0,-0.0523229182043209,0.025398218204301576,0.010000000000019327,0.0169247
828,2023-07-03 09:08:08.473492163,1,193.7,23.0,-0.0837168424122103,0.056792142412190966,0.010000000000019327,0.0169247
829,2023-07-03 09:08:08.473492163,1,193.7,24.0,-0.2809068820430351,0.25398218204301576,0.010000000000019327,0.0169247
830,2023-07-03 09:08:08.473492163,1,193.7,21.0,-0.0523229182043209,0.025398218204301576,0.010000000000019327,0.0169247
831,2023-07-03 09:08:08.473512361,1,193.7,11.0,-0.052342318204320906,0.025398218204301576,0.010000000000019327,0.0169441
832,2023-07-03 09:08:08.473512361,1,193.7,25.0,-0.16371769083774707,0.13677359083772775,0.010000000000019327,0.0169441
833,2023-07-03 09:08:08.473512361,1,193.7,25.0,-0.052342318204320906,0.025398218204301576,0.010000000000019327,0.0169441
834,2023-07-03 09:08:08.473512361,1,193.7,15.0,-0.052342318204320906,0.025398218204301576,0.010000000000019327,0.0169441
835,2023-07-03 09:08:08.473512361,1,193.7,24.0,-0.06286260464465386,0.03591850464463453,0.010000000000019327,0.0169441
836,2023-07-03 09:08:08.473547958,1,193.7,12.0,-0.17451268856408603,0.1480957885640667,0.010000000000019327,0.0164169
837,2023-07-03 09:08:08.473667274,1,193.7,25.0,-0.20600162322319196,0.17959252322317262,0.010000000000019327,0.0164091
838,2023-07-03 09:08:08.473717649,1,193.7,20.0,-0.18296783194907754,0.15656513194905822,0.010000000000019327,0.0164027
839,2023-07-03 09:08:08.473778543,1,193.7,12.0,-0.11445730870316155,0.08798200870314223,0.010000000000019327,0.0164753
840,2023-07-03 09:08:08.473778543,1,193.7,17.0,-0.18304043194907754,0.15656513194905822,0.010000000000019327,0.0164753
841,2023-07-03 09:08:08.473841384,1,193.7,29.0,-0.22644517012656007,0.19998577012654073,0.010000000000019327,0.0164594
842,2023-07-03 09:08:08.474097984,1,193.7,11.0,-0.28044408204303506,0.25398218204301576,0.010000000000019327,0.0164619
843,2023-07-03 09:08:10.049228948,1,193.7,7.0,-0.23310280010108952,0.2063361001010702,0.010000000000019327,0.0167667
844,2023-07-03 09:08:10.049228948,1,193.69,33.0,-0.11708291803555494,0.08031621803554471,0.020000000000010232,0.0167667
845,2023-07-03 09:08:10.049228948,1,193.69,19.0,-0.07268520464464476,0.03591850464463453,0.020000000000010232,0.0167667
846,2023-07-03 09:08:10.049228948,1,193.69,7.0,-0.0621649182043118,0.025398218204301576,0.020000000000010232,0.0167667
847,2023-07-03 09:08:10.462553664,1,193.69,11.0,-0.13292445743821735,0.11638925743821735,0.0,0.0165352
848,2023-07-03 09:08:10.462553664,1,193.71,20.0,-0.7022870915161425,0.6857518915161426,0.0,0.0165352
849,2023-07-03 09:08:10.462636839,1,193.71,29.0,-0.9568479613640332,0.9404202613640331,0.0,0.0164277
850,2023-07-03 09:08:21.136328120,1,193.71,24.0,-0.09241580464462656,0.03591850464463453,0.03999999999999204,0.0164973
851,2023-07-03 09:09:30.735278425,1,193.71,9.0,-0.06043670435157111,0.04399100435157111,0.0,0.0164457
852,2023-07-03 09:09:42.643600396,1,193.75,27.0,-0.21660942322318286,0.17959252322317262,0.020000000000010232,0.0170169
853,2023-07-03 09:09:42.643600396,2,193.76,16.0,-0.10733311803556404,0.08031621803554471,0.010000000000019327,0.0170169
854,2023-07-03 09:09:42.643600396,1,193.76,30.0,-0.10733311803556404,0.08031621803554471,0.010000000000019327,0.0170169
855,2023-07-03 09:09:42.643600396,2,193.76,26.0,-0.10733311803556404,0.08031621803554471,0.010000000000019327,0.0170169
856,2023-07-03 09:09:42.643600396,1,193.77,27.0,-0.10859147804103227,0.09157457804103226,0.0,0.0170169
857,2023-07-03 09:09:42.643600396,1,193.77,21.0,-0.21660942322315443,0.17959252322317262,0.01999999999998181,0.0170169
858,2023-07-03 09:09:42.644446494,1,193.79,15.0,-0.07342244241219097,0.056792142412190966,0.0,0.0166303
859,2023-07-03 09:09:42.644446494,1,193.79,21.0,-0.19700672723659224,0.1703764272365729,0.010000000000019327,0.0166303
860,2023-07-03 09:09:42.644473884,1,193.79,10.0,-0.20606232322319196,0.17959252322317262,0.010000000000019327,0.0164698
861,2023-07-03 09:09:42.644502124,1,193.79,13.0,-0.0832926424122103,0.056792142412190966,0.010000000000019327,0.0165005
862,2023-07-03 09:09:42.661121595,1,193.8,15.0,-0.13026588482438192,0.11358428482438193,0.0,0.0166816
863,2023-07-03 09:09:42.661121595,1,193.8,29.0,-0.08851860928926907,0.07183700928926906,0.0,0.0166816
864,2023-07-03 09:09:42.661149106,2,193.8,18.0,-0.11374956911273659,0.06719736911273545,0.030000000000001137,0.0165522
865,2023-07-03 09:09:42.663460524,1,193.8,8.0,-0.8209853571785581,0.774541557178557,0.030000000000001137,0.0164438
866,2023-07-03 09:09:42.678593804,1,193.8,25.0,-0.07184061820430271,0.025398218204301576,0.030000000000001137,0.0164424
867,2023-07-03 09:09:53.651075337,1,193.8,21.0,-0.6144083241219107,0.5679214241219096,0.030000000000001137,0.0164869
868,2023-07-03 09:09:54.718840006,1,193.8,6.0,-0.47972374641681864,0.4332611464168175,0.030000000000001137,0.0164626
869,2023-07-03 09:10:19.474956357,2,193.8,24.0,-0.07184091820430272,0.025398218204301576,0.030000000000001137,0.0164427
870,2023-07-03 09:10:20.643061381,1,193.8,19.0,-0.1572782664985468,0.11070826649854565,0.030000000000001137,0.01657
871,2023-07-03 09:10:53.284915451,1,193.79,31.0,-0.0983242092892884,0.07183700928926906,0.010000000000019327,0.0164872
872,2023-07-03 09:11:19.261428427,1,193.79,24.0,-0.19116526638367998,0.16459926638366065,0.010000000000019327,0.016566
873,2023-07-03 09:11:19.261428427,1,193.8,28.0,-0.24514996383871418,0.22858396383871418,0.0,0.016566
874,2023-07-03 09:11:19.286403412,1,193.8,20.0,-0.3177349632294953,0.27117876322949414,0.030000000000001137,0.0165562
875,2023-07-03 09:11:19.286403412,1,193.8,11.0,-0.12687241803554586,0.08031621803554471,0.030000000000001137,0.0165562
876,2023-07-03 09:11:19.549916459,1,193.8,27.0,-0.041827218204301575,0.025398218204301576,0.0,0.016429
877,2023-07-03 09:11:30.306359643,2,193.8,20.0,-0.26924008038172725,0.25270908038172724,0.0,0.016531
878,2023-07-03 09:11:30.306359643,1,193.8,7.0,-0.04192921820430158,0.025398218204301576,0.0,0.016531
879,2023-07-03 09:11:47.705096276,1,193.8,6.0,-0.09268335461290472,0.07619465461290473,0.0,0.0164887
880,2023-07-03 09:11:52.262867095,1,193.8,26.0,-0.041875218204301574,0.025398218204301576,0.0,0.016477
881,2023-07-03 09:11:57.212632904,1,193.82,16.0,-0.0518841182043209,0.025398218204301576,0.010000000000019327,0.0164859
882,2023-07-03 09:12:11.465689588,2,193.81,28.0,-0.20299255450152578,0.16654725450151556,0.020000000000010232,0.0164453
883,2023-07-03 09:12:33.089248479,1,193.83,29.0,-0.09279245461290472,0.07619465461290473,0.0,0.0165978
884,2023-07-03 09:12:33.089248479,1,193.84,17.0,-0.04199601820430157,0.025398218204301576,0.0,0.0165978
885,2023-07-03 09:12:33.094328546,1,193.85,20.0,-0.09688191803554472,0.08031621803554471,0.0,0.0165657
886,2023-07-03 09:12:33.094328546,1,193.85,30.0,-0.09276035461290473,0.07619465461290473,0.0,0.0165657
887,2023-07-03 09:13:05.755173941,1,193.84,9.0,-0.05184551820429248,0.025398218204301576,0.009999999999990905,0.0164473
888,2023-07-03 09:13:42.587408020,1,193.84,20.0,-0.05187021820429248,0.025398218204301576,0.009999999999990905,0.016472
889,2023-07-03 09:13:44.585501850,1,193.82,26.0,-0.1032635424121921,0.056792142412190966,0.030000000000001137,0.0164714
890,2023-07-03 09:14:07.692502759,1,193.81,27.0,-0.23602462322316467,0.17959252322317262,0.03999999999999204,0.0164321
891,2023-07-03 09:14:16.440008338,1,193.81,28.0,-0.23647912322316467,0.17959252322317262,0.03999999999999204,0.0168866
892,2023-07-03 09:14:16.440008338,1,193.8,8.0,-0.14720281803552765,0.08031621803554471,0.04999999999998295,0.0168866
893,2023-07-03 09:14:16.440008338,1,193.8,21.0,-0.14720281803552765,0.08031621803554471,0.04999999999998295,0.0168866
894,2023-07-03 09:14:16.440008338,2,193.8,19.0,-0.14720281803552765,0.08031621803554471,0.04999999999998295,0.0168866
895,2023-07-03 09:14:16.440008338,1,193.79,16.0,-0.21366019083773002,0.13677359083772775,0.060000000000002274,0.0168866
896,2023-07-03 09:14:44.568236793,1,193.83,19.0,-0.061843118204283384,0.025398218204301576,0.01999999999998181,0.0164449
897,2023-07-03 09:14:51.875270104,1,193.82,15.0,-0.07184001820430272,0.025398218204301576,0.030000000000001137,0.0164418
898,2023-07-03 09:15:04.141505084,1,193.83,22.0,-0.06193011820428339,0.025398218204301576,0.01999999999998181,0.0165319
899,2023-07-03 09:15:09.911211355,1,193.83,24.0,-0.10366656911271727,0.06719736911273545,0.01999999999998181,0.0164692
900,2023-07-03 09:15:58.349438129,1,193.82,18.0,-0.16669178524522119,0.15025788524522118,0.0,0.0164339
901,2023-07-03 09:16:17.756191859,1,193.79,17.0,-0.12675651803554586,0.08031621803554471,0.030000000000001137,0.0164403
902,2023-07-03 09:16:17.756193204,1,193.79,23.0,-0.22617422322317376,0.17959252322317262,0.030000000000001137,0.0165817
